Date and Time,Water Temperature (F),Est. Flow Rate[m^3/s]
9/9/17 3:06 AM,60.602,-0.014405136
9/9/17 3:09 AM,60.584,-0.024201976
9/9/17 3:12 AM,60.566,-0.017014665
9/9/17 3:15 AM,60.548,-0.014401623
9/9/17 3:18 AM,60.53,-0.003183434
9/9/17 3:21 AM,60.512,-0.007042037
9/9/17 3:24 AM,60.512,-0.004902239
9/9/17 3:27 AM,60.512,-0.001960467
9/9/17 3:30 AM,60.53,-0.002321095
9/9/17 3:33 AM,60.548,-0.000581643
9/9/17 3:36 AM,60.566,-0.00265328
9/9/17 3:39 AM,60.602,-0.010675257
9/9/17 3:42 AM,60.584,-0.009124838
9/9/17 3:45 AM,60.584,-0.010578455
9/9/17 3:48 AM,60.584,-0.004116697
9/9/17 3:51 AM,60.566,0.003051992
9/9/17 3:54 AM,60.53,0.004881286
9/9/17 3:57 AM,60.512,0.002378217
9/9/17 4:00 AM,60.512,0.004376476
9/9/17 4:03 AM,60.458,0.004292525
9/9/17 4:06 AM,60.44,0.001756418
9/9/17 4:09 AM,60.422,-0.007219235
9/9/17 4:12 AM,60.404,-0.009247874
9/9/17 4:15 AM,60.386,0.001509044
9/9/17 4:18 AM,60.386,0.001491038
9/9/17 4:21 AM,60.404,-0.002304255
9/9/17 4:24 AM,60.44,0.002958103
9/9/17 4:27 AM,60.458,0.006106209
9/9/17 4:30 AM,60.476,0.005315618
9/9/17 4:33 AM,60.458,0.006059863
9/9/17 4:36 AM,60.458,0.004597155
9/9/17 4:39 AM,60.458,0.002736283
9/9/17 4:42 AM,60.458,0.009452424
9/9/17 4:45 AM,60.44,0.005370269
9/9/17 4:48 AM,60.44,0.007455552
9/9/17 4:51 AM,60.422,0.00470655
9/9/17 4:54 AM,60.404,0.006675596
9/9/17 4:57 AM,60.404,0.006650129
9/9/17 5:00 AM,60.386,0.014977357
9/9/17 5:03 AM,60.368,0.014760431
9/9/17 5:06 AM,60.35,0.012976957
9/9/17 5:09 AM,60.332,0.011249183
9/9/17 5:12 AM,60.332,0.011710352
9/9/17 5:15 AM,60.332,0.007890294
9/9/17 5:18 AM,60.332,0.003016222
9/9/17 5:21 AM,60.35,-0.00435681
9/9/17 5:24 AM,60.332,0.000749201
9/9/17 5:27 AM,60.314,0.003825345
9/9/17 5:30 AM,60.296,0.000475989
9/9/17 5:33 AM,60.26,0.001717378
9/9/17 5:36 AM,60.224,-0.001158906
9/9/17 5:39 AM,60.206,-0.007721042
9/9/17 5:42 AM,60.188,-0.005971894
9/9/17 5:45 AM,60.134,-0.012997982
9/9/17 5:48 AM,60.098,-0.015394274
9/9/17 5:51 AM,60.08,-0.014040022
9/9/17 5:54 AM,60.062,-0.014113528
9/9/17 5:57 AM,60.08,-0.005464545
9/9/17 6:00 AM,60.062,-0.005366266
9/9/17 6:03 AM,60.062,-0.017355435
9/9/17 6:06 AM,60.062,-0.016104909
9/9/17 6:09 AM,60.044,-0.022249627
9/9/17 6:12 AM,60.044,-0.019191163
9/9/17 6:15 AM,60.044,-0.019604416
9/9/17 6:18 AM,60.026,-0.017976816
9/9/17 6:21 AM,60.008,-0.013312334
9/9/17 6:24 AM,59.99,-0.007671481
9/9/17 6:27 AM,59.972,-0.008179122
9/9/17 6:30 AM,59.972,-0.007820741
9/9/17 6:33 AM,59.954,-0.005555868
9/9/17 6:36 AM,59.9,0.001278949
9/9/17 6:39 AM,59.918,-0.001260873
9/9/17 6:42 AM,59.918,-0.005911779
9/9/17 6:45 AM,59.882,-0.002386257
9/9/17 6:48 AM,59.864,0.002700523
9/9/17 6:51 AM,59.846,-0.004739542
9/9/17 6:54 AM,59.846,-0.01012419
9/9/17 6:57 AM,59.828,-0.004722841
9/9/17 7:00 AM,59.792,0.000156971
9/9/17 7:03 AM,59.774,-0.004160995
9/9/17 7:06 AM,59.774,-0.005395862
9/9/17 7:09 AM,59.756,-0.00586925
9/9/17 7:12 AM,59.72,-0.006894578
9/9/17 7:15 AM,59.72,-0.00793542
9/9/17 7:18 AM,59.702,-0.004072348
9/9/17 7:21 AM,59.684,-0.012491155
9/9/17 7:24 AM,59.666,-0.00730304
9/9/17 7:27 AM,59.684,-0.004808348
9/9/17 7:30 AM,59.666,-0.003242412
9/9/17 7:33 AM,59.666,-0.00538928
9/9/17 7:36 AM,59.648,0.001793909
9/9/17 7:39 AM,59.648,0.00047707
9/9/17 7:42 AM,59.63,0.002263442
9/9/17 7:45 AM,59.63,0.008661477
9/9/17 7:48 AM,59.612,0.012033401
9/9/17 7:51 AM,59.612,0.013809622
9/9/17 7:54 AM,59.612,0.002493835
9/9/17 7:57 AM,59.594,-1.3394E-05
9/9/17 8:00 AM,59.612,-0.007673906
9/9/17 8:03 AM,59.594,-0.005145165
9/9/17 8:06 AM,59.594,-0.004959831
9/9/17 8:09 AM,59.594,-0.005352712
9/9/17 8:12 AM,59.594,-0.008015661
9/9/17 8:15 AM,59.612,-0.00406094
9/9/17 8:18 AM,59.612,-0.000282968
9/9/17 8:21 AM,59.612,-0.002706389
9/9/17 8:24 AM,59.648,0.001802811
9/9/17 8:27 AM,59.666,-0.003908217
9/9/17 8:30 AM,59.684,-0.002547098
9/9/17 8:33 AM,59.72,-0.003364373
9/9/17 8:36 AM,59.72,-0.002550568
9/9/17 8:39 AM,59.738,-0.00129035
9/9/17 8:42 AM,59.756,0.003853455
9/9/17 8:45 AM,59.774,-0.002224419
9/9/17 8:48 AM,59.81,-0.0038277
9/9/17 8:51 AM,59.828,-0.007144058
9/9/17 8:54 AM,59.81,-0.003579489
9/9/17 8:57 AM,59.828,-0.0009517
9/9/17 9:00 AM,59.828,0.000131758
9/9/17 9:03 AM,59.864,-0.003112292
9/9/17 9:06 AM,59.882,-0.007510759
9/9/17 9:09 AM,59.954,-0.004494834
9/9/17 9:12 AM,60.062,0.000136037
9/9/17 9:15 AM,60.17,-0.002890496
9/9/17 9:18 AM,60.224,-0.007743502
9/9/17 9:21 AM,60.35,-0.004818707
9/9/17 9:24 AM,60.44,-0.002715359
9/9/17 9:27 AM,60.494,-0.004066666
9/9/17 9:30 AM,60.566,-0.008603848
9/9/17 9:33 AM,60.656,-0.010549997
9/9/17 9:36 AM,60.71,-0.014419359
9/9/17 9:39 AM,60.764,-0.007729441
9/9/17 9:42 AM,60.764,-0.008597329
9/9/17 9:45 AM,60.818,-0.006762794
9/9/17 9:48 AM,60.836,-0.009192791
9/9/17 9:51 AM,60.872,-0.014974405
9/9/17 9:54 AM,60.89,-0.009987211
9/9/17 9:57 AM,60.98,-0.007189324
9/9/17 10:00 AM,61.016,-0.007936994
9/9/17 10:03 AM,61.07,-0.002002094
9/9/17 10:06 AM,61.106,-0.006740476
9/9/17 10:09 AM,61.196,-0.005467611
9/9/17 10:12 AM,61.232,-0.00028122
9/9/17 10:15 AM,61.286,-0.001426634
9/9/17 10:18 AM,61.304,0.002529219
9/9/17 10:21 AM,61.322,-0.001451914
9/9/17 10:24 AM,61.322,-0.003981133
9/9/17 10:27 AM,61.322,-0.009815799
9/9/17 10:30 AM,61.322,-0.006798397
9/9/17 10:33 AM,61.34,-0.006943622
9/9/17 10:36 AM,61.394,-0.017277472
9/9/17 10:39 AM,61.394,-0.012389459
9/9/17 10:42 AM,61.394,-0.009537161
9/9/17 10:45 AM,61.43,-0.014759757
9/9/17 10:48 AM,61.466,-0.011634626
9/9/17 10:51 AM,61.466,-0.012801936
9/9/17 10:54 AM,61.502,-0.007700446
9/9/17 10:57 AM,61.538,-0.00692208
9/9/17 11:00 AM,61.556,-0.006478469
9/9/17 11:03 AM,61.556,-0.004570283
9/9/17 11:06 AM,61.646,-0.001689035
9/9/17 11:09 AM,61.646,-0.006952194
9/9/17 11:12 AM,61.736,-0.010027899
9/9/17 11:15 AM,61.682,-0.011816218
9/9/17 11:18 AM,61.682,-0.006358619
9/9/17 11:21 AM,61.7,-0.006967058
9/9/17 11:24 AM,61.7,-0.007059339
9/9/17 11:27 AM,61.718,-0.013533658
9/9/17 11:30 AM,61.718,-0.011806314
9/9/17 11:33 AM,61.736,-0.016177317
9/9/17 11:36 AM,61.718,-0.011736144
9/9/17 11:39 AM,61.718,-0.009508035
9/9/17 11:42 AM,61.7,-0.015035436
9/9/17 11:45 AM,61.646,-0.009996936
9/9/17 11:48 AM,61.646,-0.011622258
9/9/17 11:51 AM,61.574,-0.00574817
9/9/17 11:54 AM,61.538,-0.003456824
9/9/17 11:57 AM,61.574,-0.001116911
9/9/17 12:00 PM,61.628,-0.001652038
9/9/17 12:03 PM,61.682,-0.008809129
9/9/17 12:06 PM,61.718,-0.002281466
9/9/17 12:09 PM,61.754,-0.007165478
9/9/17 12:12 PM,61.736,-0.009374789
9/9/17 12:15 PM,61.646,-0.007971723
9/9/17 12:18 PM,61.574,-0.003190556
9/9/17 12:21 PM,61.556,-0.006300978
9/9/17 12:24 PM,61.538,-0.011838428
9/9/17 12:27 PM,61.574,-0.015163462
9/9/17 12:30 PM,61.592,-0.014030523
9/9/17 12:33 PM,61.556,-0.011843448
9/9/17 12:36 PM,61.646,-0.008247788
9/9/17 12:39 PM,61.772,-0.011801061
9/9/17 12:42 PM,61.844,-0.012431607
9/9/17 12:45 PM,61.916,-0.021017869
9/9/17 12:48 PM,61.97,-0.02464467
9/9/17 12:51 PM,61.988,-0.017391207
9/9/17 12:54 PM,62.006,-0.017181753
9/9/17 12:57 PM,62.006,-0.018111977
9/9/17 1:00 PM,62.024,-0.015461117
9/9/17 1:03 PM,61.97,-0.017598893
9/9/17 1:06 PM,61.88,-0.012949081
9/9/17 1:09 PM,61.862,-0.0096451
9/9/17 1:12 PM,61.898,-0.007645122
9/9/17 1:15 PM,61.952,-0.010637226
9/9/17 1:18 PM,61.934,-0.011434581
9/9/17 1:21 PM,61.898,-0.003398478
9/9/17 1:24 PM,61.916,0.003804675
9/9/17 1:27 PM,61.97,-0.002487749
9/9/17 1:30 PM,62.06,0.001122232
9/9/17 1:33 PM,62.114,-5.29515E-05
9/9/17 1:36 PM,62.186,-0.002179909
9/9/17 1:39 PM,62.24,0.001525565
9/9/17 1:42 PM,62.15,0.000789771
9/9/17 1:45 PM,62.132,-0.007562166
9/9/17 1:48 PM,62.096,-0.003614575
9/9/17 1:51 PM,62.096,-0.004930877
9/9/17 1:54 PM,62.222,-0.007113048
9/9/17 1:57 PM,62.348,-0.011038386
9/9/17 2:00 PM,62.474,-0.012307565
9/9/17 2:03 PM,62.546,-0.012547367
9/9/17 2:06 PM,62.6,-0.009968896
9/9/17 2:09 PM,62.708,0.000466815
9/9/17 2:12 PM,62.708,-0.002889016
9/9/17 2:15 PM,62.744,0.000147481
9/9/17 2:18 PM,62.798,-0.004342189
9/9/17 2:21 PM,62.834,-0.007155782
9/9/17 2:24 PM,62.87,-0.006978291
9/9/17 2:27 PM,62.924,-0.005350836
9/9/17 2:30 PM,62.798,-0.008444998
9/9/17 2:33 PM,62.636,-0.014910697
9/9/17 2:36 PM,62.6,-0.015211463
9/9/17 2:39 PM,62.546,-0.013760991
9/9/17 2:42 PM,62.6,-0.006755309
9/9/17 2:45 PM,62.78,-0.005583086
9/9/17 2:48 PM,62.924,-0.004072933
9/9/17 2:51 PM,63.068,-0.004787938
9/9/17 2:54 PM,63.176,-0.004655451
9/9/17 2:57 PM,63.284,-0.003515444
9/9/17 3:00 PM,63.356,-0.003471285
9/9/17 3:03 PM,63.41,-0.00400796
9/9/17 3:06 PM,63.338,-0.00014537
9/9/17 3:09 PM,63.176,-0.000730287
9/9/17 3:12 PM,63.05,0.002114689
9/9/17 3:15 PM,63.014,0.003407322
9/9/17 3:18 PM,63.176,0.004456809
9/9/17 3:21 PM,63.32,-0.000662036
9/9/17 3:24 PM,63.428,0.001591314
9/9/17 3:27 PM,63.5,0.000477053
9/9/17 3:30 PM,63.536,-0.002669133
9/9/17 3:33 PM,63.572,-0.00119849
9/9/17 3:36 PM,63.608,0.00442927
9/9/17 3:39 PM,63.536,0.003470716
9/9/17 3:42 PM,63.392,0.001631379
9/9/17 3:45 PM,63.32,-0.000817355
9/9/17 3:48 PM,63.356,0.002071782
9/9/17 3:51 PM,63.428,-0.000446845
9/9/17 3:54 PM,63.446,-0.002531183
9/9/17 3:57 PM,63.518,-0.004750728
9/9/17 4:00 PM,63.464,-0.019576124
9/9/17 4:03 PM,63.356,-0.018401346
9/9/17 4:06 PM,63.248,-0.026036006
9/9/17 4:09 PM,63.194,-0.01580639
9/9/17 4:12 PM,63.158,-0.018165199
9/9/17 4:15 PM,63.176,-0.019103358
9/9/17 4:18 PM,63.194,-0.014675141
9/9/17 4:21 PM,63.266,-0.006640446
9/9/17 4:24 PM,63.338,-0.004962034
9/9/17 4:27 PM,63.392,-0.005930099
9/9/17 4:30 PM,63.392,-0.006548634
9/9/17 4:33 PM,63.392,0.003547679
9/9/17 4:36 PM,63.392,0.001735344
9/9/17 4:39 PM,63.356,-0.001800855
9/9/17 4:42 PM,63.284,-0.001780694
9/9/17 4:45 PM,63.23,-0.002624527
9/9/17 4:48 PM,63.158,-0.006796045
9/9/17 4:51 PM,63.14,-0.006555189
9/9/17 4:54 PM,63.068,-0.007098129
9/9/17 4:57 PM,63.068,-0.009337691
9/9/17 5:00 PM,63.032,-0.008176777
9/9/17 5:03 PM,63.014,-0.012669482
9/9/17 5:06 PM,63.014,-0.00494407
9/9/17 5:09 PM,63.068,-0.010271736
9/9/17 5:12 PM,63.122,-0.010406444
9/9/17 5:15 PM,63.122,-0.006793123
9/9/17 5:18 PM,63.176,-0.006120258
9/9/17 5:21 PM,63.194,-0.00543837
9/9/17 5:24 PM,63.194,-0.003884217
9/9/17 5:27 PM,63.194,-0.003179479
9/9/17 5:30 PM,63.158,-0.004391364
9/9/17 5:33 PM,63.122,-0.000416184
9/9/17 5:36 PM,63.104,-0.003584826
9/9/17 5:39 PM,63.086,-0.002887938
9/9/17 5:42 PM,63.104,-0.005743569
9/9/17 5:45 PM,63.122,-0.004291934
9/9/17 5:48 PM,63.14,2.87236E-05
9/9/17 5:51 PM,63.14,0.001916979
9/9/17 5:54 PM,63.158,0.003448238
9/9/17 5:57 PM,63.104,-9.63297E-06
9/9/17 6:00 PM,63.14,0.002254719
9/9/17 6:03 PM,63.122,-0.002111695
9/9/17 6:06 PM,63.14,-0.00137294
9/9/17 6:09 PM,63.14,0.001284812
9/9/17 6:12 PM,63.122,0.002488569
9/9/17 6:15 PM,63.104,0.00177566
9/9/17 6:18 PM,63.086,0.005579521
9/9/17 6:21 PM,63.068,0.002602639
9/9/17 6:24 PM,63.05,0.00183456
9/9/17 6:27 PM,63.032,-0.004846383
9/9/17 6:30 PM,63.05,-0.008215167
9/9/17 6:33 PM,63.032,-0.007168026
9/9/17 6:36 PM,62.996,-0.008517167
9/9/17 6:39 PM,62.996,-0.008771956
9/9/17 6:42 PM,62.996,-0.008549586
9/9/17 6:45 PM,62.978,-0.007502432
9/9/17 6:48 PM,62.96,-0.008660496
9/9/17 6:51 PM,62.942,-0.009486408
9/9/17 6:54 PM,62.924,-0.016057919
9/9/17 6:57 PM,62.924,-0.015794865
9/9/17 7:00 PM,62.888,-0.009046303
9/9/17 7:03 PM,62.888,-0.01481051
9/9/17 7:06 PM,62.87,-0.016332061
9/9/17 7:09 PM,62.852,-0.008094988
9/9/17 7:12 PM,62.852,-0.00670252
9/9/17 7:15 PM,62.816,-0.010874377
9/9/17 7:18 PM,62.816,-0.004654192
9/9/17 7:21 PM,62.78,-0.002454534
9/9/17 7:24 PM,62.744,-0.001386467
9/9/17 7:27 PM,62.726,-0.005366155
9/9/17 7:30 PM,62.744,-0.008267295
9/9/17 7:33 PM,62.708,-0.012727823
9/9/17 7:36 PM,62.69,-0.00811199
9/9/17 7:39 PM,62.672,-0.0030659
9/9/17 7:42 PM,62.654,-0.008693214
9/9/17 7:45 PM,62.636,0.001154138
9/9/17 7:48 PM,62.618,-0.007210787
9/9/17 7:51 PM,62.582,-0.006958202
9/9/17 7:54 PM,62.564,-0.004823337
9/9/17 7:57 PM,62.528,0.002860017
9/9/17 8:00 PM,62.546,0.004180012
9/9/17 8:03 PM,62.51,0.001266372
9/9/17 8:06 PM,62.474,0.000175069
9/9/17 8:09 PM,62.474,0.001603596
9/9/17 8:12 PM,62.474,0.000881006
9/9/17 8:15 PM,62.438,-0.000151744
9/9/17 8:18 PM,62.456,-0.002322015
9/9/17 8:21 PM,62.456,-0.000728438
9/9/17 8:24 PM,62.438,0.004318833
9/9/17 8:27 PM,62.42,-0.000121102
9/9/17 8:30 PM,62.42,-0.002328106
9/9/17 8:33 PM,62.402,0.002480509
9/9/17 8:36 PM,62.384,-0.00252648
9/9/17 8:39 PM,62.366,-0.003540377
9/9/17 8:42 PM,62.33,0.003601528
9/9/17 8:45 PM,62.312,-0.00085877
9/9/17 8:48 PM,62.276,-0.00164379
9/9/17 8:51 PM,62.24,0.000262189
9/9/17 8:54 PM,62.222,-0.001657131
9/9/17 8:57 PM,62.168,-0.003529251
9/9/17 9:00 PM,62.15,-0.011573984
9/9/17 9:03 PM,62.114,-0.008996483
9/9/17 9:06 PM,62.06,-0.005121205
9/9/17 9:09 PM,62.042,-0.001958211
9/9/17 9:12 PM,62.006,-0.002607998
9/9/17 9:15 PM,61.988,-0.0025469
9/9/17 9:18 PM,61.97,-0.00252225
9/9/17 9:21 PM,61.934,-0.0058053
9/9/17 9:24 PM,61.916,-0.006756727
9/9/17 9:27 PM,61.898,0.000245531
9/9/17 9:30 PM,61.862,-0.008296739
9/9/17 9:33 PM,61.844,-0.004182013
9/9/17 9:36 PM,61.808,-0.009695081
9/9/17 9:39 PM,61.772,-0.010810954
9/9/17 9:42 PM,61.754,-0.009509608
9/9/17 9:45 PM,61.736,-0.007245608
9/9/17 9:48 PM,61.7,-0.009754565
9/9/17 9:51 PM,61.682,-0.009452809
9/9/17 9:54 PM,61.682,-0.008336479
9/9/17 9:57 PM,61.664,-0.013074582
9/9/17 10:00 PM,61.646,-0.01750075
9/9/17 10:03 PM,61.628,-0.014878431
9/9/17 10:06 PM,61.61,-0.014786312
9/9/17 10:09 PM,61.61,-0.014049426
9/9/17 10:12 PM,61.61,-0.007600576
9/9/17 10:15 PM,61.592,-0.008250761
9/9/17 10:18 PM,61.574,-0.01100977
9/9/17 10:21 PM,61.556,-0.013379815
9/9/17 10:24 PM,61.538,-0.012737796
9/9/17 10:27 PM,61.52,-0.005427245
9/9/17 10:30 PM,61.502,-0.004612242
9/9/17 10:33 PM,61.502,-0.008988586
9/9/17 10:36 PM,61.484,-0.008520335
9/9/17 10:39 PM,61.484,-0.011873495
9/9/17 10:42 PM,61.466,-0.013927773
9/9/17 10:45 PM,61.466,-0.016581329
9/9/17 10:48 PM,61.484,-0.012932801
9/9/17 10:51 PM,61.484,-0.014649302
9/9/17 10:54 PM,61.484,-0.01320425
9/9/17 10:57 PM,61.484,-0.008455185
9/9/17 11:00 PM,61.466,-0.007780344
9/9/17 11:03 PM,61.466,-0.007653381
9/9/17 11:06 PM,61.448,-0.00872132
9/9/17 11:09 PM,61.43,-0.008264771
9/9/17 11:12 PM,61.412,-0.006963119
9/9/17 11:15 PM,61.412,-0.013665939
9/9/17 11:18 PM,61.394,-0.008131455
9/9/17 11:21 PM,61.358,-0.006667353
9/9/17 11:24 PM,61.358,-0.004873265
9/9/17 11:27 PM,61.34,-0.005795168
9/9/17 11:30 PM,61.322,-0.002564663
9/9/17 11:33 PM,61.286,0.00818832
9/9/17 11:36 PM,61.268,0.003060346
9/9/17 11:39 PM,61.232,0.008322842
9/9/17 11:42 PM,61.196,0.004634741
9/9/17 11:45 PM,61.16,0.000520942
9/9/17 11:48 PM,61.142,0.004570213
9/9/17 11:51 PM,61.106,0.004371029
9/9/17 11:54 PM,61.088,0.007492747
9/9/17 11:57 PM,61.07,0.008281049
9/10/17 12:00 AM,61.034,0.004842166
9/10/17 12:03 AM,61.016,0.006289244
9/10/17 12:06 AM,60.98,0.001127019
9/10/17 12:09 AM,60.962,0.005015172
9/10/17 12:12 AM,60.944,-0.001775916
9/10/17 12:15 AM,60.908,-0.008153741
9/10/17 12:18 AM,60.89,-0.013005701
9/10/17 12:21 AM,60.89,-0.003439797
9/10/17 12:24 AM,60.854,-0.006474518
9/10/17 12:27 AM,60.836,-0.010498098
9/10/17 12:30 AM,60.818,-0.006962469
9/10/17 12:33 AM,60.8,-0.012225336
9/10/17 12:36 AM,60.782,-0.018656516
9/10/17 12:39 AM,60.782,-0.021503463
9/10/17 12:42 AM,60.746,-0.021705758
9/10/17 12:45 AM,60.746,-0.018263606
9/10/17 12:48 AM,60.728,-0.012901933
9/10/17 12:51 AM,60.728,-0.008418967
9/10/17 12:54 AM,60.692,-0.005656189
9/10/17 12:57 AM,60.692,-0.002423699
9/10/17 1:00 AM,60.71,-0.001026229
9/10/17 1:03 AM,60.692,-0.005489889
9/10/17 1:06 AM,60.692,-0.005013188
9/10/17 1:09 AM,60.71,-0.000120935
9/10/17 1:12 AM,60.728,-0.002597991
9/10/17 1:15 AM,60.746,-0.000488564
9/10/17 1:18 AM,60.746,-0.002005723
9/10/17 1:21 AM,60.782,-0.000406428
9/10/17 1:24 AM,60.8,-0.008685858
9/10/17 1:27 AM,60.8,-0.007248514
9/10/17 1:30 AM,60.8,-0.008906856
9/10/17 1:33 AM,60.818,-0.01097334
9/10/17 1:36 AM,60.818,-0.001986502
9/10/17 1:39 AM,60.818,-0.005342209
9/10/17 1:42 AM,60.818,0.000278871
9/10/17 1:45 AM,60.818,0.009813125
9/10/17 1:48 AM,60.8,0.003984346
9/10/17 1:51 AM,60.782,0.002871577
9/10/17 1:54 AM,60.782,-0.001904936
9/10/17 1:57 AM,60.764,0.002317175
9/10/17 2:00 AM,60.746,-0.005363891
9/10/17 2:03 AM,60.728,0.001237479
9/10/17 2:06 AM,60.674,0.004471062
9/10/17 2:09 AM,60.674,0.000984467
9/10/17 2:12 AM,60.656,-0.000616489
9/10/17 2:15 AM,60.62,-0.000523142
9/10/17 2:18 AM,60.602,0.005218024
9/10/17 2:21 AM,60.566,0.001141074
9/10/17 2:24 AM,60.548,-0.005350827
9/10/17 2:27 AM,60.512,-0.002278997
9/10/17 2:30 AM,60.494,-0.003021363
9/10/17 2:33 AM,60.476,-0.003473756
9/10/17 2:36 AM,60.458,-0.006036067
9/10/17 2:39 AM,60.422,0.001441532
9/10/17 2:42 AM,60.422,-0.004150712
9/10/17 2:45 AM,60.404,0.002743052
9/10/17 2:48 AM,60.368,0.008438572
9/10/17 2:51 AM,60.368,0.000344747
9/10/17 2:54 AM,60.368,-0.000315202
9/10/17 2:57 AM,60.35,0.000109467
9/10/17 3:00 AM,60.332,-0.002719326
9/10/17 3:03 AM,60.35,5.76525E-05
9/10/17 3:06 AM,60.314,0.002081962
9/10/17 3:09 AM,60.314,0.002246991
9/10/17 3:12 AM,60.296,-0.001049405
9/10/17 3:15 AM,60.296,-0.002678657
9/10/17 3:18 AM,60.278,-0.003973808
9/10/17 3:21 AM,60.278,-0.004606506
9/10/17 3:24 AM,60.26,-0.01240248
9/10/17 3:27 AM,60.26,-0.011527202
9/10/17 3:30 AM,60.26,-0.006108526
9/10/17 3:33 AM,60.242,-0.002589509
9/10/17 3:36 AM,60.224,-0.005345094
9/10/17 3:39 AM,60.206,-0.010356682
9/10/17 3:42 AM,60.206,-0.007668048
9/10/17 3:45 AM,60.188,-0.007019677
9/10/17 3:48 AM,60.17,-0.012371231
9/10/17 3:51 AM,60.17,-0.018453039
9/10/17 3:54 AM,60.134,-0.015512671
9/10/17 3:57 AM,60.134,-0.007776772
9/10/17 4:00 AM,60.116,-0.013044836
9/10/17 4:03 AM,60.116,-0.008256262
9/10/17 4:06 AM,60.116,-0.00040536
9/10/17 4:09 AM,60.116,0.004493842
9/10/17 4:12 AM,60.116,0.000509572
9/10/17 4:15 AM,60.116,-0.000658521
9/10/17 4:18 AM,60.098,0.00251505
9/10/17 4:21 AM,60.08,-0.003934494
9/10/17 4:24 AM,60.08,-0.008591284
9/10/17 4:27 AM,60.044,-0.012034001
9/10/17 4:30 AM,60.026,-0.014052073
9/10/17 4:33 AM,60.008,-0.015355037
9/10/17 4:36 AM,60.008,-0.013189184
9/10/17 4:39 AM,59.99,-0.012453989
9/10/17 4:42 AM,59.954,-0.016075029
9/10/17 4:45 AM,59.954,-0.020236449
9/10/17 4:48 AM,59.936,-0.019261866
9/10/17 4:51 AM,59.9,-0.019051638
9/10/17 4:54 AM,59.9,-0.018229783
9/10/17 4:57 AM,59.918,-0.019085655
9/10/17 5:00 AM,59.9,-0.01647638
9/10/17 5:03 AM,59.918,-0.013139887
9/10/17 5:06 AM,59.9,-0.010828745
9/10/17 5:09 AM,59.9,-0.010800745
9/10/17 5:12 AM,59.9,-0.013451925
9/10/17 5:15 AM,59.864,-0.011551719
9/10/17 5:18 AM,59.864,-0.007310722
9/10/17 5:21 AM,59.828,-0.009293884
9/10/17 5:24 AM,59.81,-0.01142248
9/10/17 5:27 AM,59.792,-0.008414496
9/10/17 5:30 AM,59.792,-0.005894584
9/10/17 5:33 AM,59.756,-0.002283839
9/10/17 5:36 AM,59.738,-0.008425879
9/10/17 5:39 AM,59.72,-0.008524911
9/10/17 5:42 AM,59.702,-0.005271781
9/10/17 5:45 AM,59.702,-0.012659871
9/10/17 5:48 AM,59.684,-0.009013594
9/10/17 5:51 AM,59.684,-0.005465715
9/10/17 5:54 AM,59.684,-0.007549047
9/10/17 5:57 AM,59.666,-0.003646953
9/10/17 6:00 AM,59.666,-0.00194021
9/10/17 6:03 AM,59.648,0.001421586
9/10/17 6:06 AM,59.63,0.003033698
9/10/17 6:09 AM,59.648,-0.008062727
9/10/17 6:12 AM,59.63,-0.011804423
9/10/17 6:15 AM,59.612,-0.018889609
9/10/17 6:18 AM,59.594,-0.013711459
9/10/17 6:21 AM,59.594,-0.008141723
9/10/17 6:24 AM,59.558,-0.010134301
9/10/17 6:27 AM,59.54,-0.009277985
9/10/17 6:30 AM,59.522,-0.009312874
9/10/17 6:33 AM,59.522,-0.013370681
9/10/17 6:36 AM,59.486,-0.002179224
9/10/17 6:39 AM,59.486,-0.000885326
9/10/17 6:42 AM,59.486,0.002329897
9/10/17 6:45 AM,59.468,-0.007346625
9/10/17 6:48 AM,59.504,-0.0051244
9/10/17 6:51 AM,59.486,-0.004012278
9/10/17 6:54 AM,59.486,-0.003671834
9/10/17 6:57 AM,59.486,-0.004427134
9/10/17 7:00 AM,59.504,4.96257E-05
9/10/17 7:03 AM,59.504,0.000448406
9/10/17 7:06 AM,59.486,0.001672464
9/10/17 7:09 AM,59.468,0.001970573
9/10/17 7:12 AM,59.468,-0.000211683
9/10/17 7:15 AM,59.468,0.000956959
9/10/17 7:18 AM,59.45,0.001055532
9/10/17 7:21 AM,59.45,0.002049001
9/10/17 7:24 AM,59.432,-0.001053229
9/10/17 7:27 AM,59.432,-0.000347688
9/10/17 7:30 AM,59.396,-0.001149258
9/10/17 7:33 AM,59.396,-0.005190558
9/10/17 7:36 AM,59.378,-0.003228209
9/10/17 7:39 AM,59.378,-0.006544906
9/10/17 7:42 AM,59.36,-0.006305175
9/10/17 7:45 AM,59.342,-0.014876978
9/10/17 7:48 AM,59.342,-0.011311948
9/10/17 7:51 AM,59.324,-0.005771057
9/10/17 7:54 AM,59.324,-0.007399895
9/10/17 7:57 AM,59.324,-0.014480444
9/10/17 8:00 AM,59.306,-0.013422691
9/10/17 8:03 AM,59.324,-0.009519192
9/10/17 8:06 AM,59.324,-0.010936847
9/10/17 8:09 AM,59.324,-0.010786073
9/10/17 8:12 AM,59.342,-0.01463228
9/10/17 8:15 AM,59.36,-0.012102819
9/10/17 8:18 AM,59.378,-0.012501474
9/10/17 8:21 AM,59.414,-0.011576599
